date,strategy,spy
2023-05-01,294429.56902778574,233548.84873456415
2023-05-02,288949.6573609156,230924.35972089227
2023-05-03,285810.7388275904,229339.58603925165
2023-05-04,282892.6843460841,227715.4429728454
2023-05-05,288285.0100373072,231930.31968182977
2023-05-08,289708.11633003183,231992.12729901727
2023-05-09,288077.13556373544,230974.9927775329
2023-05-10,287330.32206428476,232053.9527384704
2023-05-11,288345.3628664864,231649.35166425165
2023-05-12,286040.32422585273,231345.85630292352
2023-05-15,289061.23902268196,232143.88389081415
2023-05-16,288920.38090653205,230592.82993573602
2023-05-17,295636.3231024244,233391.51377362665
2023-05-18,301767.6771044233,235639.45395917352
2023-05-19,301185.22912354255,235296.64267987665
2023-05-22,304532.7668146589,235392.18784589227
2023-05-23,300669.55869240547,232750.83896893915
